C_ID,R_ID,R_Date,R_Time
120002306,426288,08-05-2018,09:00
120002307,624934,08-05-2018,14:45
120002308,360379,08-05-2018,13:15
120002309,650850,08-05-2018,15:30
120002310,571630,09-05-2018,14:30
120002311,639193,09-05-2018,16:30
120002312,955585,09-05-2018,09:15
120002313,484965,10-05-2018,12:30
120002314,693509,10-05-2018,15:00
120002315,600630,10-05-2018,13:30
120002316,685144,10-05-2018,12:00
120002317,799303,10-05-2018,15:45
120002318,320918,11-05-2018,17:00
120002319,299882,11-05-2018,11:00
120002320,399491,11-05-2018,10:00
120002321,848798,11-05-2018,14:00
120002322,749390,11-05-2018,11:15
120002323,260908,11-05-2018,10:30
120002324,679738,12-05-2018,14:15
120002325,247346,12-05-2018,12:15
120002326,747205,12-05-2018,13:45
120002327,695151,12-05-2018,11:30
120002328,505474,12-05-2018,09:30
120002329,803643,13-05-2018,10:15
120002330,650791,13-05-2018,14:00
120002331,984432,13-05-2018,17:00
120002332,107252,13-05-2018,11:00
120002333,388246,14-05-2018,13:45
120002334,671513,14-05-2018,14:30
120002335,896407,14-05-2018,09:00
120002336,905003,14-05-2018,09:15
120002337,975976,15-05-2018,14:45
120002338,239548,16-05-2018,11:15
120002339,354995,16-05-2018,15:15
120002340,545030,17-05-2018,16:30
120002341,859556,17-05-2018,11:30
120002342,732513,17-05-2018,10:30
120002343,619982,17-05-2018,11:45
120002344,996366,17-05-2018,15:00
120002345,404407,17-05-2018,16:00
120002346,283213,17-05-2018,16:45
120002347,979334,17-05-2018,10:00
120002348,393848,17-05-2018,12:45
120002349,665400,18-05-2018,10:15
120002350,705825,18-05-2018,13:15
120002351,883040,18-05-2018,12:30
120002352,602615,18-05-2018,14:15
120002353,970258,18-05-2018,15:30
120002354,598450,18-05-2018,15:45
120002355,226976,18-05-2018,09:30
120002356,246458,19-05-2018,13:30
120002357,485201,19-05-2018,12:15
120002358,856062,20-05-2018,09:45
120002359,169604,20-05-2018,12:00
120002360,529321,20-05-2018,10:15
120002361,821293,20-05-2018,14:00
120002362,540270,20-05-2018,11:30
120002363,895702,21-05-2018,13:15
120002364,607592,21-05-2018,09:15
120002365,935123,21-05-2018,15:45
120002366,478063,22-05-2018,10:00
120002367,989798,22-05-2018,16:30
120002368,835338,22-05-2018,16:45
120002369,643193,22-05-2018,13:30
120002370,680019,22-05-2018,09:00
120002371,444038,22-05-2018,09:15
120002372,555471,23-05-2018,09:30
120002373,438344,23-05-2018,09:45
120002374,385475,24-05-2018,10:00
120002375,838876,24-05-2018,10:15
120002376,923139,24-05-2018,10:30
120002377,793809,25-05-2018,10:45
120002378,612648,25-05-2018,11:00
120002379,912001,25-05-2018,11:15
120002380,145419,26-05-2018,11:30
120002381,461672,26-05-2018,11:45
120002382,544536,26-05-2018,12:00
120002383,217553,26-05-2018,12:15
120002384,430820,26-05-2018,12:30
120002385,799535,26-05-2018,12:45
120002386,881515,26-05-2018,13:00
120002387,879225,26-05-2018,13:15
120002388,578122,27-05-2018,13:30
120002389,600967,27-05-2018,13:45
120002390,879711,27-05-2018,14:00
120002391,807551,27-05-2018,14:15
120002392,316780,27-05-2018,14:30
120002393,609845,28-05-2018,14:45
120002394,559764,28-05-2018,15:00
120002395,946931,28-05-2018,15:15
120002396,888353,28-05-2018,15:30
120002397,696390,28-05-2018,15:45
120002398,421594,28-05-2018,16:00
120002399,157817,28-05-2018,16:15
120002400,382916,28-05-2018,16:30
120002401,326617,28-05-2018,16:45
120002402,995962,29-05-2018,17:00
120002403,709637,29-05-2018,09:00
120002404,914622,29-05-2018,09:15
120002405,245943,29-05-2018,09:30
120002406,426288,30-05-2018,09:45
120002407,624934,30-05-2018,10:00
120002408,360379,30-05-2018,10:15
120002409,650850,30-05-2018,10:30
120002410,571630,30-05-2018,10:45
120002411,639193,30-05-2018,11:00
120002412,955585,31-05-2018,11:15
120002413,484965,31-05-2018,11:30
120002414,693509,31-05-2018,11:45
120002415,600630,31-05-2018,12:00
120002416,685144,31-05-2018,12:15
120002417,799303,31-05-2018,12:30
120002418,320918,01-06-2018,12:45
120002419,299882,01-06-2018,13:00
120002420,399491,02-06-2018,13:15
120002421,848798,02-06-2018,13:30
120002422,749390,02-06-2018,13:45
120002423,260908,03-06-2018,14:00
120002424,679738,03-06-2018,14:15
120002425,247346,04-06-2018,14:30
120002426,747205,04-06-2018,14:45
120002427,695151,04-06-2018,15:00
120002428,505474,04-06-2018,15:15
120002429,803643,05-06-2018,15:30
120002430,650791,05-06-2018,15:45
120002431,984432,05-06-2018,16:00
120002432,107252,06-06-2018,16:15
120002433,388246,06-06-2018,16:30
120002434,671513,06-06-2018,16:45
120002435,896407,06-06-2018,17:00
120002436,905003,06-06-2018,09:00
120002437,975976,07-06-2018,09:15
120002438,239548,07-06-2018,09:30
120002439,354995,08-06-2018,09:45
120002440,545030,08-06-2018,10:00
120002441,859556,08-06-2018,10:15
120002442,732513,08-06-2018,10:30
120002443,619982,09-06-2018,10:45
120002444,996366,09-06-2018,11:00
120002445,404407,09-06-2018,11:15
120002446,283213,10-06-2018,11:30
120002447,979334,10-06-2018,11:45
120002448,393848,11-06-2018,12:00
120002449,665400,11-06-2018,12:15
120002450,705825,11-06-2018,12:30
120002451,883040,11-06-2018,12:45
120002452,602615,12-06-2018,13:00
120002453,970258,12-06-2018,13:15
120002454,598450,12-06-2018,13:30
120002455,226976,13-06-2018,13:45
120002456,246458,13-06-2018,14:00
120002457,485201,13-06-2018,14:15
120002458,856062,13-06-2018,14:30
120002459,169604,13-06-2018,14:45
120002460,529321,13-06-2018,15:00
120002461,821293,13-06-2018,15:15
120002462,540270,13-06-2018,15:30
120002463,895702,13-06-2018,15:45
120002464,607592,14-06-2018,16:00
120002465,935123,14-06-2018,16:15
120002466,478063,14-06-2018,16:30
120002467,989798,14-06-2018,16:45
120002468,835338,14-06-2018,17:00
120002469,643193,14-06-2018,09:00
120002470,680019,14-06-2018,09:15
120002471,444038,15-06-2018,09:30
120002472,555471,15-06-2018,09:45
120002473,438344,15-06-2018,10:00
120002474,385475,15-06-2018,10:15
120002475,838876,16-06-2018,10:30
120002476,923139,16-06-2018,10:45
120002477,793809,16-06-2018,11:00
120002478,612648,16-06-2018,11:15
120002479,912001,17-06-2018,11:30
120002480,145419,17-06-2018,11:45
120002481,461672,17-06-2018,12:00
120002482,544536,17-06-2018,12:15
120002483,217553,17-06-2018,12:30
120002484,430820,17-06-2018,12:45
120002485,799535,17-06-2018,13:00
120002486,881515,18-06-2018,13:15
120002487,879225,18-06-2018,13:30
120002488,578122,18-06-2018,13:45
120002489,600967,18-06-2018,14:00
120002490,879711,18-06-2018,14:15
120002491,807551,19-06-2018,14:30
120002492,316780,19-06-2018,14:45
120002493,609845,19-06-2018,15:00
120002494,559764,19-06-2018,15:15
120002495,946931,20-06-2018,15:30
120002496,888353,20-06-2018,15:45
120002497,696390,20-06-2018,16:00
120002498,421594,20-06-2018,16:15
120002499,157817,20-06-2018,16:30
120002500,382916,20-06-2018,16:45
120002501,326617,20-06-2018,17:00
120002502,995962,21-06-2018,09:00
120002503,709637,21-06-2018,09:15
120002504,914622,21-06-2018,09:30
120002505,245943,21-06-2018,09:45
120002506,426288,21-06-2018,10:00
120002507,624934,21-06-2018,10:15
120002508,360379,21-06-2018,10:30
120002509,650850,22-06-2018,10:45
120002510,571630,22-06-2018,11:00
120002511,639193,22-06-2018,11:15
120002512,955585,23-06-2018,11:30
120002513,484965,23-06-2018,11:45
120002514,693509,23-06-2018,12:00
120002515,600630,23-06-2018,12:15
120002516,685144,23-06-2018,12:30
120002517,799303,23-06-2018,12:45
120002518,320918,23-06-2018,13:00
120002519,299882,23-06-2018,13:15
120002520,399491,23-06-2018,13:30
120002521,848798,24-06-2018,13:45
120002522,749390,24-06-2018,14:00
120002523,260908,24-06-2018,14:15
120002524,679738,24-06-2018,14:30
120002525,247346,24-06-2018,14:45
120002526,747205,25-06-2018,15:00
120002527,695151,25-06-2018,15:15
120002528,505474,25-06-2018,15:30
120002529,803643,25-06-2018,15:45
120002530,650791,25-06-2018,16:00
120002531,984432,25-06-2018,16:15
120002532,107252,25-06-2018,16:30
120002533,388246,26-06-2018,16:45
120002534,671513,26-06-2018,17:00
120002535,896407,26-06-2018,09:00
120002536,905003,26-06-2018,09:00
120002537,975976,26-06-2018,09:15
120002538,239548,27-06-2018,09:30
120002539,354995,27-06-2018,09:45
120002540,545030,27-06-2018,10:00
120002541,859556,27-06-2018,10:15
120002542,732513,28-06-2018,10:30
120002543,619982,29-06-2018,10:45
120002544,996366,29-06-2018,11:00
120002545,404407,29-06-2018,11:15
120002546,283213,29-06-2018,11:30
120002547,979334,29-06-2018,11:45
120002548,393848,29-06-2018,12:00
120002549,665400,30-06-2018,12:15
120002550,705825,30-06-2018,12:30
120002551,883040,30-06-2018,12:45
120002552,602615,30-06-2018,13:00
120002553,970258,30-06-2018,13:15
120002554,598450,30-06-2018,13:30
120002555,226976,01-07-2018,13:45
120002556,246458,01-07-2018,14:00
120002557,485201,02-07-2018,14:15
120002558,856062,02-07-2018,14:30
120002559,169604,03-07-2018,14:45
120002560,529321,03-07-2018,15:00
120002561,821293,03-07-2018,15:15
120002562,540270,03-07-2018,15:30
120002563,895702,03-07-2018,15:45
120002564,607592,04-07-2018,16:00
120002565,935123,04-07-2018,16:15
120002566,478063,04-07-2018,16:30
120002567,989798,04-07-2018,16:45
120002568,835338,04-07-2018,17:00
120002569,643193,05-07-2018,09:00
120002570,680019,05-07-2018,09:00
120002571,444038,05-07-2018,09:15
120002572,555471,05-07-2018,09:30
120002573,438344,05-07-2018,09:45
120002574,385475,05-07-2018,10:00
120002575,838876,06-07-2018,10:15
120002576,923139,06-07-2018,10:30
120002577,793809,06-07-2018,10:45
120002578,612648,07-07-2018,11:00
120002579,912001,07-07-2018,11:15
120002580,145419,08-07-2018,11:30
120002581,461672,08-07-2018,11:45
120002582,544536,08-07-2018,12:00
120002583,217553,09-07-2018,12:15
120002584,430820,09-07-2018,12:30
120002585,799535,09-07-2018,12:45
120002586,881515,10-07-2018,13:00
120002587,879225,10-07-2018,13:15
120002588,578122,10-07-2018,13:30
120002589,600967,11-07-2018,13:45
120002590,879711,11-07-2018,14:00
120002591,807551,11-07-2018,14:15
120002592,316780,11-07-2018,14:30
120002593,609845,11-07-2018,14:45
120002594,559764,12-07-2018,15:00
120002595,946931,12-07-2018,15:15
120002596,888353,12-07-2018,15:30
120002597,696390,12-07-2018,15:45
120002598,421594,12-07-2018,16:00
120002599,157817,12-07-2018,16:15
120002600,382916,12-07-2018,16:30
120002601,326617,12-07-2018,16:45
120002602,995962,13-07-2018,17:00
120002603,709637,13-07-2018,09:00
120002604,914622,13-07-2018,09:00
120002605,245943,13-07-2018,09:15
120002606,426288,13-07-2018,09:30
120002607,624934,13-07-2018,09:45
120002608,360379,13-07-2018,10:00
120002609,650850,14-07-2018,10:15
120002610,571630,14-07-2018,10:30
120002611,639193,14-07-2018,10:45
120002612,955585,15-07-2018,11:00
120002613,484965,15-07-2018,11:15
120002614,693509,15-07-2018,11:30
120002615,600630,15-07-2018,11:45
120002616,685144,15-07-2018,12:00
120002617,799303,15-07-2018,12:15
120002618,320918,15-07-2018,12:30
120002619,299882,15-07-2018,12:45
120002620,399491,15-07-2018,13:00
120002621,848798,15-07-2018,13:15
120002622,749390,15-07-2018,13:30
120002623,260908,15-07-2018,13:45
120002624,679738,15-07-2018,14:00
120002625,247346,16-07-2018,14:15
120002626,747205,16-07-2018,14:30
120002627,695151,17-07-2018,14:45
120002628,505474,17-07-2018,15:00
120002629,803643,17-07-2018,15:15
120002630,650791,17-07-2018,15:30
120002631,984432,17-07-2018,15:45
120002632,107252,18-07-2018,16:00
120002633,388246,18-07-2018,16:15
120002634,671513,18-07-2018,16:30
120002635,896407,19-07-2018,16:45
120002636,905003,19-07-2018,17:00
120002637,975976,20-07-2018,09:00
120002638,239548,20-07-2018,09:00
120002639,354995,20-07-2018,09:15
120002640,545030,20-07-2018,09:30
120002641,859556,20-07-2018,09:45
120002642,732513,21-07-2018,10:00
120002643,619982,21-07-2018,10:15
120002644,996366,21-07-2018,10:30
120002645,404407,21-07-2018,10:45
120002646,283213,21-07-2018,11:00
120002647,979334,22-07-2018,11:15
120002648,393848,22-07-2018,11:30
120002649,665400,22-07-2018,11:45
120002650,705825,23-07-2018,12:00
120002651,883040,23-07-2018,12:15
120002652,602615,23-07-2018,12:30
120002653,970258,23-07-2018,12:45
120002654,598450,23-07-2018,13:00
120002655,226976,24-07-2018,13:15
120002656,246458,24-07-2018,13:30
120002657,485201,24-07-2018,13:45
120002658,856062,25-07-2018,14:00
120002659,169604,25-07-2018,14:15
120002660,529321,25-07-2018,14:30
120002661,821293,25-07-2018,14:45
120002662,540270,26-07-2018,15:00
120002663,895702,26-07-2018,15:15
120002664,607592,26-07-2018,15:30
120002665,935123,26-07-2018,15:45
120002666,478063,27-07-2018,16:00
120002667,989798,28-07-2018,16:15
120002668,835338,28-07-2018,16:30
120002669,643193,28-07-2018,16:45
120002670,680019,29-07-2018,17:00
120002671,444038,29-07-2018,09:00
120002672,555471,29-07-2018,09:00
120002673,438344,29-07-2018,09:15
120002674,385475,29-07-2018,09:30
120002675,838876,29-07-2018,09:45
120002676,923139,29-07-2018,10:00
120002677,793809,30-07-2018,10:15
120002678,612648,30-07-2018,10:30
120002679,912001,30-07-2018,10:45
120002680,145419,30-07-2018,11:00
120002681,461672,30-07-2018,11:15
120002682,544536,30-07-2018,11:30
120002683,217553,30-07-2018,11:45
120002684,430820,31-07-2018,12:00
120002685,799535,31-07-2018,12:15
120002686,881515,31-07-2018,12:30
120002687,879225,31-07-2018,12:45
120002688,578122,01-08-2018,13:00
120002689,600967,01-08-2018,13:15
120002690,879711,01-08-2018,13:30
120002691,807551,01-08-2018,13:45
120002692,316780,01-08-2018,14:00
120002693,609845,01-08-2018,14:15
120002694,559764,02-08-2018,14:30
120002695,946931,02-08-2018,14:45
120002696,888353,02-08-2018,15:00
120002697,696390,02-08-2018,15:15
120002698,421594,02-08-2018,15:30
120002699,157817,02-08-2018,15:45
120002700,382916,03-08-2018,16:00
120002701,326617,03-08-2018,16:15
120002702,995962,03-08-2018,16:30
120002703,709637,04-08-2018,16:45
120002704,914622,04-08-2018,17:00
120002705,245943,04-08-2018,09:00
120002706,426288,04-08-2018,09:00
120002707,624934,05-08-2018,09:15
120002708,360379,05-08-2018,09:30
120002709,650850,05-08-2018,09:45
120002710,571630,05-08-2018,10:00
120002711,639193,05-08-2018,10:15
120002712,955585,05-08-2018,10:30
120002713,484965,06-08-2018,10:45
120002714,693509,06-08-2018,11:00
120002715,600630,06-08-2018,11:15
120002716,685144,06-08-2018,11:30
120002717,799303,06-08-2018,11:45
120002718,320918,06-08-2018,12:00
120002719,299882,06-08-2018,12:15
120002720,399491,07-08-2018,12:30
120002721,848798,07-08-2018,12:45
120002722,749390,07-08-2018,13:00
120002723,260908,07-08-2018,13:15
120002724,679738,08-08-2018,13:30
120002725,247346,08-08-2018,13:45
120002726,747205,08-08-2018,14:00
120002727,695151,08-08-2018,14:15
120002728,505474,08-08-2018,14:30
120002729,803643,08-08-2018,14:45
120002730,650791,09-08-2018,15:00
120002731,984432,09-08-2018,15:15
120002732,107252,09-08-2018,15:30
120002733,388246,10-08-2018,15:45
120002734,671513,10-08-2018,16:00
120002735,896407,10-08-2018,16:15
120002736,905003,11-08-2018,16:30
120002737,975976,11-08-2018,16:45
120002738,239548,11-08-2018,17:00
120002739,354995,12-08-2018,09:00
120002740,545030,12-08-2018,09:00
120002741,859556,12-08-2018,09:15
120002742,732513,12-08-2018,09:30
120002743,619982,13-08-2018,09:45
120002744,996366,13-08-2018,10:00
120002745,404407,13-08-2018,10:15
120002746,283213,13-08-2018,10:30
120002747,979334,14-08-2018,10:45
120002748,393848,14-08-2018,11:00
120002749,665400,14-08-2018,11:15
120002750,705825,14-08-2018,11:30
120002751,883040,14-08-2018,11:45
120002752,602615,15-08-2018,12:00
120002753,970258,15-08-2018,12:15
120002754,598450,15-08-2018,12:30
120002755,226976,15-08-2018,12:45
120002756,246458,15-08-2018,13:00
120002757,485201,16-08-2018,13:15
120002758,856062,16-08-2018,13:30
120002759,169604,16-08-2018,13:45
120002760,529321,17-08-2018,14:00
120002761,821293,17-08-2018,14:15
120002762,540270,17-08-2018,14:30
120002763,895702,17-08-2018,14:45
120002764,607592,19-08-2018,15:00
120002765,935123,19-08-2018,15:15
120002766,478063,19-08-2018,15:30
120002767,989798,20-08-2018,15:45
120002768,835338,20-08-2018,16:00
120002769,643193,20-08-2018,16:15
120002770,680019,20-08-2018,16:30
120002771,444038,20-08-2018,16:45
120002772,555471,21-08-2018,17:00
120002773,438344,21-08-2018,09:00
120002774,385475,21-08-2018,09:00
120002775,838876,21-08-2018,09:15
120002776,923139,21-08-2018,09:30
120002777,793809,21-08-2018,09:45
120002778,612648,21-08-2018,10:00
120002779,912001,21-08-2018,10:15
120002780,145419,22-08-2018,10:30
120002781,461672,22-08-2018,10:45
120002782,544536,22-08-2018,11:00
120002783,217553,22-08-2018,11:15
120002784,430820,22-08-2018,11:30
120002785,799535,23-08-2018,11:45
120002786,881515,23-08-2018,12:00
120002787,879225,23-08-2018,12:15
120002788,578122,23-08-2018,12:30
120002789,600967,23-08-2018,12:45
120002790,879711,23-08-2018,13:00
120002791,807551,23-08-2018,13:15
120002792,316780,24-08-2018,13:30
120002793,609845,24-08-2018,13:45
120002794,559764,24-08-2018,14:00
120002795,946931,24-08-2018,14:15
120002796,888353,25-08-2018,14:30
120002797,696390,25-08-2018,14:45
120002798,421594,25-08-2018,15:00
120002799,157817,25-08-2018,15:15
120002800,382916,25-08-2018,16:45
120002801,326617,25-08-2018,09:45
120002802,995962,26-08-2018,11:45
120002803,709637,26-08-2018,16:00
120002804,914622,26-08-2018,12:45
120002805,245943,26-08-2018,09:00
120002806,426288,26-08-2018,14:45
120002807,624934,26-08-2018,13:15
120002808,360379,27-08-2018,15:30
120002809,650850,27-08-2018,14:30
120002810,571630,27-08-2018,16:30
120002811,639193,28-08-2018,09:15
120002812,955585,28-08-2018,12:30
120002813,484965,28-08-2018,15:00
120002814,693509,28-08-2018,13:30
120002815,600630,28-08-2018,12:00
